response,seq_type,id,model,rank,target_length,sub-seq-n,human_response,data-category,dataset,response_category,SNAFU_switch,human_response_category,SNAFU_human_switch,response_unmodified,embedding_switch_prediction,switch_embedding
rabbit,rank-1,477,gemini-2.5-flash-lite,4,34,1,mouse,animals-gen,hills,"['NorthAmerican', 'Pets', 'Rabbit', 'UsedForFur']",False,"['Bird', 'Rodents']",False,rabbit,False,median
guinea_pig,rank-1,477,gemini-2.5-flash-lite,5,34,1,tiger,animals-gen,hills,"['Pets', 'Rodents']",False,"['African', 'Feline']",True,guinea pig,True,median
mouse,rank-1,477,gemini-2.5-flash-lite,6,34,1,bear,animals-gen,hills,"['Bird', 'Rodents']",False,['NorthAmerican'],True,mouse,True,median
rat,rank-1,477,gemini-2.5-flash-lite,7,34,1,lion,animals-gen,hills,['Rodents'],False,"['African', 'Feline']",True,rat,False,median
ferret,rank-1,477,gemini-2.5-flash-lite,8,34,1,cheetah,animals-gen,hills,"['Farm', 'Weasels']",True,"['African', 'Feline']",False,ferret,True,median
bird,rank-1,477,gemini-2.5-flash-lite,9,34,1,python,animals-gen,hills,['Bird'],True,['ReptileAmphibian'],True,bird,True,median
parrot,rank-1,477,gemini-2.5-flash-lite,10,34,1,panther,animals-gen,hills,"['Bird', 'Pets']",False,"['African', 'Feline']",True,parrot,False,median
canary,rank-1,477,gemini-2.5-flash-lite,11,34,1,zebra,animals-gen,hills,"['Bird', 'Pets']",False,['African'],False,canary,True,median
finch,rank-1,477,gemini-2.5-flash-lite,12,34,1,giraffe,animals-gen,hills,['Bird'],False,['African'],False,finch,False,median
fish,rank-1,477,gemini-2.5-flash-lite,13,34,1,elephant,animals-gen,hills,"['Fish', 'Water']",True,['African'],False,fish,True,median
goldfish,rank-1,477,gemini-2.5-flash-lite,14,34,1,penguin,animals-gen,hills,"['Fish', 'Pets', 'Water']",False,"['Arctic', 'Bird', 'Water']",True,goldfish,False,median
betta,rank-1,477,gemini-2.5-flash-lite,15,34,1,polarbear,animals-gen,hills,,True,['Arctic'],False,betta,True,median
shark,rank-1,477,gemini-2.5-flash-lite,16,34,1,panda,animals-gen,hills,"['Fish', 'Water']",True,['Asian'],True,shark,True,median
whale,rank-1,477,gemini-2.5-flash-lite,17,34,1,snake,animals-gen,hills,"['Fish', 'Water']",False,"['Farm', 'ReptileAmphibian']",True,whale,False,median
dolphin,rank-1,477,gemini-2.5-flash-lite,18,34,1,gardensnake,animals-gen,hills,"['Insects', 'Water']",False,['ReptileAmphibian'],False,dolphin,False,median
seal,rank-1,477,gemini-2.5-flash-lite,19,34,1,snail,animals-gen,hills,"['Arctic', 'Water']",False,['Water'],True,seal,True,median
otter,rank-1,477,gemini-2.5-flash-lite,20,34,1,toad,animals-gen,hills,"['Water', 'Weasels']",False,"['ReptileAmphibian', 'Water']",False,otter,True,median
beaver,rank-1,477,gemini-2.5-flash-lite,21,34,1,frog,animals-gen,hills,"['NorthAmerican', 'Rodents', 'UsedForFur', 'Water']",False,"['ReptileAmphibian', 'Water']",False,beaver,False,median
bear,rank-1,477,gemini-2.5-flash-lite,22,34,1,chameleon,animals-gen,hills,['NorthAmerican'],False,"['African', 'ReptileAmphibian']",False,bear,True,median
polar_bear,rank-1,477,gemini-2.5-flash-lite,23,34,1,lizard,animals-gen,hills,['Arctic'],True,['ReptileAmphibian'],False,polar bear,False,median
grizzly,rank-1,477,gemini-2.5-flash-lite,24,34,1,slug,animals-gen,hills,,True,['Water'],True,grizzly,False,median
pig,rank-1,383,gemini-2.5-flash-lite,1,35,1,pig,animals-gen,hills,['Farm'],True,['Farm'],True,pig,False,median
cow,rank-1,383,gemini-2.5-flash-lite,2,35,1,cat,animals-gen,hills,"['Bovine', 'Farm']",False,['Pets'],True,cow,False,median
sheep,rank-1,383,gemini-2.5-flash-lite,3,35,1,dog,animals-gen,hills,['Farm'],False,"['Canine', 'Pets']",False,sheep,False,median
chicken,rank-1,383,gemini-2.5-flash-lite,4,35,1,snake,animals-gen,hills,"['Bird', 'Farm']",False,"['Farm', 'ReptileAmphibian']",True,chicken,True,median
horse,rank-1,383,gemini-2.5-flash-lite,5,35,1,monkey,animals-gen,hills,"['BeastsOfBurden', 'Farm']",False,"['African', 'Primates']",True,horse,True,median
dog,rank-1,383,gemini-2.5-flash-lite,6,35,1,kangaroo,animals-gen,hills,"['Canine', 'Pets']",True,['Australian'],True,dog,True,median
cat,rank-1,383,gemini-2.5-flash-lite,7,35,1,fish,animals-gen,hills,['Pets'],False,"['Fish', 'Water']",True,cat,False,median
rabbit,rank-1,383,gemini-2.5-flash-lite,8,35,1,salmon,animals-gen,hills,"['NorthAmerican', 'Pets', 'Rabbit', 'UsedForFur']",False,['Fish'],False,rabbit,False,median
hamster,rank-1,383,gemini-2.5-flash-lite,9,35,1,elephant,animals-gen,hills,"['Pets', 'Rodents']",False,['African'],True,hamster,False,median
guinea_pig,rank-1,383,gemini-2.5-flash-lite,10,35,1,lion,animals-gen,hills,"['Pets', 'Rodents']",False,"['African', 'Feline']",False,guinea pig,False,median
mouse,rank-1,383,gemini-2.5-flash-lite,11,35,1,tiger,animals-gen,hills,"['Bird', 'Rodents']",False,"['African', 'Feline']",False,mouse,True,median
rat,rank-1,383,gemini-2.5-flash-lite,12,35,1,bear,animals-gen,hills,['Rodents'],False,['NorthAmerican'],True,rat,False,median
squirrel,rank-1,383,gemini-2.5-flash-lite,13,35,1,eagle,animals-gen,hills,"['NorthAmerican', 'Rodents']",False,['Bird'],True,squirrel,True,median
chipmunk,rank-1,383,gemini-2.5-flash-lite,14,35,1,robin,animals-gen,hills,"['NorthAmerican', 'Rodents']",False,['Bird'],False,chipmunk,False,median
bird,rank-1,383,gemini-2.5-flash-lite,15,35,1,panda,animals-gen,hills,['Bird'],True,['Asian'],True,bird,True,median
duck,rank-1,383,gemini-2.5-flash-lite,16,35,1,pigeon,animals-gen,hills,['Bird'],False,['Bird'],True,duck,False,median
goose,rank-1,383,gemini-2.5-flash-lite,17,35,1,boar,animals-gen,hills,['Water'],True,['NorthAmerican'],True,goose,False,median
turkey,rank-1,383,gemini-2.5-flash-lite,18,35,1,goat,animals-gen,hills,"['Bird', 'Farm']",True,['Farm'],True,turkey,True,median
parrot,rank-1,383,gemini-2.5-flash-lite,19,35,1,sheep,animals-gen,hills,"['Bird', 'Pets']",False,['Farm'],False,parrot,True,median
canary,rank-1,383,gemini-2.5-flash-lite,20,35,1,horse,animals-gen,hills,"['Bird', 'Pets']",False,"['BeastsOfBurden', 'Farm']",False,canary,True,median
owl,rank-1,383,gemini-2.5-flash-lite,21,35,1,pony,animals-gen,hills,['Bird'],False,"['BeastsOfBurden', 'Farm']",False,owl,True,median
eagle,rank-1,383,gemini-2.5-flash-lite,22,35,1,giraffe,animals-gen,hills,['Bird'],False,['African'],True,eagle,False,median
bear,rank-1,593,gemini-2.5-flash-lite,1,35,1,bear,animals-gen,hills,['NorthAmerican'],True,['NorthAmerican'],True,bear,False,median
wolf,rank-1,593,gemini-2.5-flash-lite,2,35,1,lion,animals-gen,hills,"['Canine', 'NorthAmerican']",False,"['African', 'Feline']",True,wolf,True,median
lion,rank-1,593,gemini-2.5-flash-lite,3,35,1,tiger,animals-gen,hills,"['African', 'Feline']",True,"['African', 'Feline']",False,lion,True,median
tiger,rank-1,593,gemini-2.5-flash-lite,4,35,1,panda,animals-gen,hills,"['African', 'Feline']",False,['Asian'],True,tiger,False,median
elephant,rank-1,593,gemini-2.5-flash-lite,5,35,1,polarbear,animals-gen,hills,['African'],False,['Arctic'],True,elephant,True,median
giraffe,rank-1,593,gemini-2.5-flash-lite,6,35,1,snake,animals-gen,hills,['African'],False,"['Farm', 'ReptileAmphibian']",True,giraffe,False,median
zebra,rank-1,593,gemini-2.5-flash-lite,7,35,1,eel,animals-gen,hills,['African'],False,['Water'],True,zebra,False,median
rhino,rank-1,593,gemini-2.5-flash-lite,8,35,1,dolphin,animals-gen,hills,['African'],False,"['Insects', 'Water']",False,rhino,True,median
hippopotamus,rank-1,593,gemini-2.5-flash-lite,9,35,1,whale,animals-gen,hills,['African'],False,"['Fish', 'Water']",False,hippopotamus,False,median
crocodile,rank-1,593,gemini-2.5-flash-lite,10,35,1,fish,animals-gen,hills,['ReptileAmphibian'],True,"['Fish', 'Water']",False,crocodile,False,median
snake,rank-1,593,gemini-2.5-flash-lite,11,35,1,bird,animals-gen,hills,"['Farm', 'ReptileAmphibian']",False,['Bird'],True,snake,False,median
lizard,rank-1,593,gemini-2.5-flash-lite,12,35,1,puma,animals-gen,hills,['ReptileAmphibian'],False,"['Feline', 'NorthAmerican']",True,lizard,False,median
turtle,rank-1,593,gemini-2.5-flash-lite,13,35,1,dog,animals-gen,hills,"['ReptileAmphibian', 'Water']",False,"['Canine', 'Pets']",True,turtle,True,median
frog,rank-1,593,gemini-2.5-flash-lite,14,35,1,elephant,animals-gen,hills,"['ReptileAmphibian', 'Water']",False,['African'],True,frog,True,median
fish,rank-1,593,gemini-2.5-flash-lite,15,35,1,giraffe,animals-gen,hills,"['Fish', 'Water']",False,['African'],False,fish,True,median
shark,rank-1,593,gemini-2.5-flash-lite,16,35,1,okapi,animals-gen,hills,"['Fish', 'Water']",False,['African'],False,shark,False,median
whale,rank-1,593,gemini-2.5-flash-lite,17,35,1,gorilla,animals-gen,hills,"['Fish', 'Water']",False,"['African', 'Primates']",False,whale,False,median
dolphin,rank-1,593,gemini-2.5-flash-lite,18,35,1,chimpanzee,animals-gen,hills,"['Insects', 'Water']",False,"['African', 'Primates']",False,dolphin,False,median
octopus,rank-1,593,gemini-2.5-flash-lite,19,35,1,bonobo,animals-gen,hills,['Water'],False,['Primates'],False,octopus,True,median
jellyfish,rank-1,593,gemini-2.5-flash-lite,20,35,1,snowleopard,animals-gen,hills,['Water'],False,['Feline'],True,jellyfish,False,median
eagle,rank-1,593,gemini-2.5-flash-lite,21,35,1,cheetah,animals-gen,hills,['Bird'],True,"['African', 'Feline']",False,eagle,True,median
owl,rank-1,593,gemini-2.5-flash-lite,22,35,1,sloth,animals-gen,hills,['Bird'],False,['Jungle'],True,owl,True,median
human,rank-1,481,gemini-2.5-flash-lite,1,35,1,human,animals-gen,hills,['Primates'],True,['Primates'],True,human,False,median
ape,rank-1,481,gemini-2.5-flash-lite,2,35,1,monkey,animals-gen,hills,['Primates'],False,"['African', 'Primates']",False,ape,True,median
monkey,rank-1,481,gemini-2.5-flash-lite,3,35,1,bird,animals-gen,hills,"['African', 'Primates']",False,['Bird'],True,monkey,False,median
chimpanzee,rank-1,481,gemini-2.5-flash-lite,4,35,1,frog,animals-gen,hills,"['African', 'Primates']",False,"['ReptileAmphibian', 'Water']",True,chimpanzee,False,median
gorilla,rank-1,481,gemini-2.5-flash-lite,5,35,1,leopard,animals-gen,hills,"['African', 'Primates']",False,"['African', 'Feline']",True,gorilla,False,median
orangutan,rank-1,481,gemini-2.5-flash-lite,6,35,1,tiger,animals-gen,hills,['Primates'],False,"['African', 'Feline']",False,orangutan,False,median
baboon,rank-1,481,gemini-2.5-flash-lite,7,35,1,giraffe,animals-gen,hills,['Primates'],False,['African'],False,baboon,True,median
lemur,rank-1,481,gemini-2.5-flash-lite,8,35,1,elephant,animals-gen,hills,"['African', 'Primates']",False,['African'],False,lemur,False,median
sloth,rank-1,481,gemini-2.5-flash-lite,9,35,1,gorilla,animals-gen,hills,['Jungle'],True,"['African', 'Primates']",False,sloth,True,median
anteater,rank-1,481,gemini-2.5-flash-lite,10,35,1,snake,animals-gen,hills,['Insectivores'],True,"['Farm', 'ReptileAmphibian']",True,anteater,True,median
armadillo,rank-1,481,gemini-2.5-flash-lite,11,35,1,fly,animals-gen,hills,['Insectivores'],False,['Insects'],True,armadillo,True,median
pangolin,rank-1,481,gemini-2.5-flash-lite,12,35,1,anteater,animals-gen,hills,"['African', 'Asian', 'Insectivores']",False,['Insectivores'],True,pangolin,True,median
kangaroo,rank-1,481,gemini-2.5-flash-lite,13,35,1,dog,animals-gen,hills,['Australian'],True,"['Canine', 'Pets']",True,kangaroo,True,median
koala,rank-1,481,gemini-2.5-flash-lite,14,35,1,cat,animals-gen,hills,['Australian'],False,['Pets'],False,koala,False,median
wombat,rank-1,481,gemini-2.5-flash-lite,15,35,1,hamster,animals-gen,hills,['Australian'],False,"['Pets', 'Rodents']",False,wombat,False,median
platypus,rank-1,481,gemini-2.5-flash-lite,16,35,1,rat,animals-gen,hills,"['Australian', 'Water']",False,['Rodents'],False,platypus,False,median
echidna,rank-1,481,gemini-2.5-flash-lite,17,35,1,mouse,animals-gen,hills,['Insectivores'],True,"['Bird', 'Rodents']",False,echidna,False,median
sheep,rank-1,481,gemini-2.5-flash-lite,18,35,1,turtle,animals-gen,hills,['Farm'],True,"['ReptileAmphibian', 'Water']",True,sheep,True,median
goat,rank-1,481,gemini-2.5-flash-lite,19,35,1,guineapig,animals-gen,hills,['Farm'],False,"['Pets', 'Rodents']",True,goat,False,median
dog,rank-1,592,gemini-2.5-flash-lite,1,35,1,dog,animals-gen,hills,"['Canine', 'Pets']",True,"['Canine', 'Pets']",True,dog,False,median
cat,rank-1,592,gemini-2.5-flash-lite,2,35,1,cat,animals-gen,hills,['Pets'],False,['Pets'],False,cat,False,median
hamster,rank-1,592,gemini-2.5-flash-lite,3,35,1,rat,animals-gen,hills,"['Pets', 'Rodents']",False,['Rodents'],True,hamster,False,median
rabbit,rank-1,592,gemini-2.5-flash-lite,4,35,1,sheep,animals-gen,hills,"['NorthAmerican', 'Pets', 'Rabbit', 'UsedForFur']",False,['Farm'],True,rabbit,False,median
guinea_pig,rank-1,592,gemini-2.5-flash-lite,5,35,1,lamb,animals-gen,hills,"['Pets', 'Rodents']",False,['Farm'],False,guinea pig,True,median
rat,rank-1,592,gemini-2.5-flash-lite,6,35,1,bird,animals-gen,hills,['Rodents'],False,['Bird'],True,rat,False,median
mouse,rank-1,592,gemini-2.5-flash-lite,7,35,1,guineapig,animals-gen,hills,"['Bird', 'Rodents']",False,"['Pets', 'Rodents']",True,mouse,False,median
bird,rank-1,592,gemini-2.5-flash-lite,8,35,1,fish,animals-gen,hills,['Bird'],False,"['Fish', 'Water']",True,bird,True,median
parrot,rank-1,592,gemini-2.5-flash-lite,9,35,1,shark,animals-gen,hills,"['Bird', 'Pets']",False,"['Fish', 'Water']",False,parrot,False,median
canary,rank-1,592,gemini-2.5-flash-lite,10,35,1,whale,animals-gen,hills,"['Bird', 'Pets']",False,"['Fish', 'Water']",False,canary,True,median
fish,rank-1,592,gemini-2.5-flash-lite,11,35,1,emu,animals-gen,hills,"['Fish', 'Water']",True,"['Australian', 'Bird']",True,fish,True,median
goldfish,rank-1,592,gemini-2.5-flash-lite,12,35,1,eel,animals-gen,hills,"['Fish', 'Pets', 'Water']",False,['Water'],True,goldfish,False,median
betta,rank-1,592,gemini-2.5-flash-lite,13,35,1,pig,animals-gen,hills,,True,['Farm'],True,betta,True,median
snake,rank-1,592,gemini-2.5-flash-lite,14,35,1,cow,animals-gen,hills,"['Farm', 'ReptileAmphibian']",True,"['Bovine', 'Farm']",False,snake,True,median
lizard,rank-1,592,gemini-2.5-flash-lite,15,35,1,spider,animals-gen,hills,['ReptileAmphibian'],False,"['Arachnid', 'Farm']",False,lizard,False,median
turtle,rank-1,592,gemini-2.5-flash-lite,16,35,1,fly,animals-gen,hills,"['ReptileAmphibian', 'Water']",False,['Insects'],True,turtle,False,median
frog,rank-1,592,gemini-2.5-flash-lite,17,35,1,mosquito,animals-gen,hills,"['ReptileAmphibian', 'Water']",False,['Insects'],False,frog,False,median
salamander,rank-1,592,gemini-2.5-flash-lite,18,35,1,chicken,animals-gen,hills,"['ReptileAmphibian', 'Water']",False,"['Bird', 'Farm']",True,salamander,False,median
dog,rank-1,592,gemini-2.5-flash-lite,19,35,1,rooster,animals-gen,hills,"['Canine', 'Pets']",True,['Farm'],False,dog,True,median
wolf,rank-1,592,gemini-2.5-flash-lite,20,35,1,duck,animals-gen,hills,"['Canine', 'NorthAmerican']",False,['Bird'],True,wolf,True,median
fox,rank-1,592,gemini-2.5-flash-lite,21,35,1,goose,animals-gen,hills,"['Canine', 'NorthAmerican', 'UsedForFur']",False,['Water'],True,fox,True,median
lion,rank-1,597,gemini-2.5-flash-lite,1,35,1,lion,animals-gen,hills,"['African', 'Feline']",True,"['African', 'Feline']",True,lion,False,median
tiger,rank-1,597,gemini-2.5-flash-lite,2,35,1,zebra,animals-gen,hills,"['African', 'Feline']",False,['African'],False,tiger,False,median
bear,rank-1,597,gemini-2.5-flash-lite,3,35,1,salamander,animals-gen,hills,['NorthAmerican'],True,"['ReptileAmphibian', 'Water']",True,bear,True,median
wolf,rank-1,597,gemini-2.5-flash-lite,4,35,1,pig,animals-gen,hills,"['Canine', 'NorthAmerican']",False,['Farm'],True,wolf,True,median
fox,rank-1,597,gemini-2.5-flash-lite,5,35,1,cow,animals-gen,hills,"['Canine', 'NorthAmerican', 'UsedForFur']",False,"['Bovine', 'Farm']",False,fox,True,median
dog,rank-1,597,gemini-2.5-flash-lite,6,35,1,rooster,animals-gen,hills,"['Canine', 'Pets']",False,['Farm'],False,dog,True,median
cat,rank-1,597,gemini-2.5-flash-lite,7,35,1,hen,animals-gen,hills,['Pets'],False,['Farm'],False,cat,False,median
mouse,rank-1,597,gemini-2.5-flash-lite,8,35,1,duck,animals-gen,hills,"['Bird', 'Rodents']",True,['Bird'],True,mouse,True,median
rat,rank-1,597,gemini-2.5-flash-lite,9,35,1,bird,animals-gen,hills,['Rodents'],False,['Bird'],False,rat,False,median
rabbit,rank-1,597,gemini-2.5-flash-lite,10,35,1,hippopotamus,animals-gen,hills,"['NorthAmerican', 'Pets', 'Rabbit', 'UsedForFur']",True,['African'],True,rabbit,True,median
deer,rank-1,597,gemini-2.5-flash-lite,11,35,1,giraffe,animals-gen,hills,"['Deers', 'NorthAmerican']",False,['African'],False,deer,True,median
squirrel,rank-1,597,gemini-2.5-flash-lite,12,35,1,monkey,animals-gen,hills,"['NorthAmerican', 'Rodents']",False,"['African', 'Primates']",False,squirrel,False,median
monkey,rank-1,597,gemini-2.5-flash-lite,13,35,1,gorilla,animals-gen,hills,"['African', 'Primates']",True,"['African', 'Primates']",False,monkey,True,median
gorilla,rank-1,597,gemini-2.5-flash-lite,14,35,1,fly,animals-gen,hills,"['African', 'Primates']",False,['Insects'],True,gorilla,False,median
elephant,rank-1,597,gemini-2.5-flash-lite,15,35,1,dog,animals-gen,hills,['African'],False,"['Canine', 'Pets']",True,elephant,False,median
rhinoceros,rank-1,597,gemini-2.5-flash-lite,16,35,1,cat,animals-gen,hills,['African'],False,['Pets'],False,rhinoceros,False,median
hippopotamus,rank-1,597,gemini-2.5-flash-lite,17,35,1,parakeet,animals-gen,hills,['African'],False,"['Bird', 'Pets']",False,hippopotamus,False,median
zebra,rank-1,597,gemini-2.5-flash-lite,18,35,1,frog,animals-gen,hills,['African'],False,"['ReptileAmphibian', 'Water']",True,zebra,True,median
giraffe,rank-1,597,gemini-2.5-flash-lite,19,35,1,snake,animals-gen,hills,['African'],False,"['Farm', 'ReptileAmphibian']",False,giraffe,False,median
horse,rank-1,597,gemini-2.5-flash-lite,20,35,1,bobcat,animals-gen,hills,"['BeastsOfBurden', 'Farm']",True,"['Feline', 'NorthAmerican']",True,horse,True,median
cow,rank-1,597,gemini-2.5-flash-lite,21,35,1,cheetah,animals-gen,hills,"['Bovine', 'Farm']",False,"['African', 'Feline']",False,cow,False,median
sheep,rank-1,597,gemini-2.5-flash-lite,22,35,1,rhino,animals-gen,hills,['Farm'],False,['African'],False,sheep,False,median
pig,rank-1,597,gemini-2.5-flash-lite,23,35,1,panther,animals-gen,hills,['Farm'],False,"['African', 'Feline']",False,pig,False,median
chicken,rank-1,597,gemini-2.5-flash-lite,24,35,1,hyena,animals-gen,hills,"['Bird', 'Farm']",False,"['African', 'Canine']",False,chicken,True,median
monkey,rank-1,475,gemini-2.5-flash-lite,1,35,1,monkey,animals-gen,hills,"['African', 'Primates']",True,"['African', 'Primates']",True,monkey,False,median
gorilla,rank-1,475,gemini-2.5-flash-lite,2,35,1,dog,animals-gen,hills,"['African', 'Primates']",False,"['Canine', 'Pets']",True,gorilla,False,median
chimpanzee,rank-1,475,gemini-2.5-flash-lite,3,35,1,cat,animals-gen,hills,"['African', 'Primates']",False,['Pets'],False,chimpanzee,False,median
orangutan,rank-1,475,gemini-2.5-flash-lite,4,35,1,bird,animals-gen,hills,['Primates'],False,['Bird'],True,orangutan,False,median
gibbon,rank-1,475,gemini-2.5-flash-lite,5,35,1,lion,animals-gen,hills,['Primates'],False,"['African', 'Feline']",True,gibbon,True,median
lemur,rank-1,475,gemini-2.5-flash-lite,6,35,1,giraffe,animals-gen,hills,"['African', 'Primates']",False,['African'],False,lemur,True,median
ape,rank-1,475,gemini-2.5-flash-lite,7,35,1,pig,animals-gen,hills,['Primates'],False,['Farm'],True,ape,False,median
baboon,rank-1,475,gemini-2.5-flash-lite,8,35,1,cow,animals-gen,hills,['Primates'],False,"['Bovine', 'Farm']",False,baboon,False,median
mandrill,rank-1,475,gemini-2.5-flash-lite,9,35,1,seagull,animals-gen,hills,"['African', 'Primates']",False,['Bird'],True,mandrill,False,median
lizard,rank-1,475,gemini-2.5-flash-lite,10,35,1,fish,animals-gen,hills,['ReptileAmphibian'],True,"['Fish', 'Water']",True,lizard,True,median
snake,rank-1,475,gemini-2.5-flash-lite,11,35,1,whale,animals-gen,hills,"['Farm', 'ReptileAmphibian']",False,"['Fish', 'Water']",False,snake,False,median
turtle,rank-1,475,gemini-2.5-flash-lite,12,35,1,shark,animals-gen,hills,"['ReptileAmphibian', 'Water']",False,"['Fish', 'Water']",False,turtle,True,median
crocodile,rank-1,475,gemini-2.5-flash-lite,13,35,1,rat,animals-gen,hills,['ReptileAmphibian'],False,['Rodents'],True,crocodile,True,median
alligator,rank-1,475,gemini-2.5-flash-lite,14,35,1,mouse,animals-gen,hills,"['ReptileAmphibian', 'Water']",False,"['Bird', 'Rodents']",False,alligator,False,median
frog,rank-1,475,gemini-2.5-flash-lite,15,35,1,worm,animals-gen,hills,"['ReptileAmphibian', 'Water']",False,"['Insects', 'Worms']",True,frog,True,median
