response,seq_type,id,model,rank,target_length,sub-seq-n,human_response,data-category,dataset,response_category,SNAFU_switch,human_response_category,SNAFU_human_switch,response_unmodified,embedding_switch_prediction,switch_embedding
chicken,rank-1,286,gemini-3-flash-preview,11,31,1,potbelliedpig,animals-gen,hills,"['Bird', 'Farm']",False,['Farm'],True,chicken,True,median
duck,rank-1,286,gemini-3-flash-preview,12,31,1,hamster,animals-gen,hills,['Bird'],False,"['Pets', 'Rodents']",True,duck,False,median
goose,rank-1,286,gemini-3-flash-preview,13,31,1,ferret,animals-gen,hills,['Water'],True,"['Farm', 'Weasels']",True,goose,False,median
swan,rank-1,286,gemini-3-flash-preview,14,31,1,raccoon,animals-gen,hills,['Bird'],True,['NorthAmerican'],True,swan,True,median
fish,rank-1,286,gemini-3-flash-preview,15,31,1,skunk,animals-gen,hills,"['Fish', 'Water']",True,"['NorthAmerican', 'Weasels']",False,fish,True,median
shark,rank-1,286,gemini-3-flash-preview,16,31,1,squirrel,animals-gen,hills,"['Fish', 'Water']",False,"['NorthAmerican', 'Rodents']",False,shark,False,median
whale,rank-1,286,gemini-3-flash-preview,17,31,1,polarbear,animals-gen,hills,"['Fish', 'Water']",False,['Arctic'],True,whale,False,median
dolphin,rank-1,286,gemini-3-flash-preview,18,31,1,grizzlybear,animals-gen,hills,"['Insects', 'Water']",False,['NorthAmerican'],True,dolphin,False,median
seal,rank-1,286,gemini-3-flash-preview,19,31,1,penguin,animals-gen,hills,"['Arctic', 'Water']",False,"['Arctic', 'Bird', 'Water']",True,seal,True,median
polar_bear,rank-1,286,gemini-3-flash-preview,20,31,1,seal,animals-gen,hills,['Arctic'],False,"['Arctic', 'Water']",False,polar bear,True,median
penguin,rank-1,286,gemini-3-flash-preview,21,31,1,monkey,animals-gen,hills,"['Arctic', 'Bird', 'Water']",False,"['African', 'Primates']",True,penguin,True,median
bear,rank-1,286,gemini-3-flash-preview,22,31,1,giraffe,animals-gen,hills,['NorthAmerican'],True,['African'],False,bear,True,median
wolf,rank-1,286,gemini-3-flash-preview,23,31,1,buffalo,animals-gen,hills,"['Canine', 'NorthAmerican']",False,"['African', 'Bovine']",False,wolf,True,median
fox,rank-1,286,gemini-3-flash-preview,24,31,1,bison,animals-gen,hills,"['Canine', 'NorthAmerican', 'UsedForFur']",False,"['Bovine', 'NorthAmerican']",False,fox,True,median
deer,rank-1,286,gemini-3-flash-preview,25,31,1,lion,animals-gen,hills,"['Deers', 'NorthAmerican']",False,"['African', 'Feline']",True,deer,True,median
moose,rank-1,286,gemini-3-flash-preview,26,31,1,tiger,animals-gen,hills,"['Deers', 'NorthAmerican']",False,"['African', 'Feline']",False,moose,False,median
lion,rank-1,286,gemini-3-flash-preview,27,31,1,cheetah,animals-gen,hills,"['African', 'Feline']",True,"['African', 'Feline']",False,lion,True,median
tiger,rank-1,286,gemini-3-flash-preview,28,31,1,gazelle,animals-gen,hills,"['African', 'Feline']",False,"['African', 'Deers']",False,tiger,False,median
elephant,rank-1,286,gemini-3-flash-preview,29,31,1,antelope,animals-gen,hills,['African'],False,['African'],False,elephant,True,median
zebra,rank-1,286,gemini-3-flash-preview,30,31,1,koala,animals-gen,hills,['African'],False,['Australian'],True,zebra,False,median
giraffe,rank-1,286,gemini-3-flash-preview,31,31,1,sloth,animals-gen,hills,['African'],False,['Jungle'],True,giraffe,False,median
bear,rank-1,593,gemini-3-flash-preview,1,35,1,bear,animals-gen,hills,['NorthAmerican'],True,['NorthAmerican'],True,bear,False,median
wolf,rank-1,593,gemini-3-flash-preview,2,35,1,lion,animals-gen,hills,"['Canine', 'NorthAmerican']",False,"['African', 'Feline']",True,wolf,True,median
fox,rank-1,593,gemini-3-flash-preview,3,35,1,tiger,animals-gen,hills,"['Canine', 'NorthAmerican', 'UsedForFur']",False,"['African', 'Feline']",False,fox,True,median
deer,rank-1,593,gemini-3-flash-preview,4,35,1,panda,animals-gen,hills,"['Deers', 'NorthAmerican']",False,['Asian'],True,deer,True,median
moose,rank-1,593,gemini-3-flash-preview,5,35,1,polarbear,animals-gen,hills,"['Deers', 'NorthAmerican']",False,['Arctic'],True,moose,False,median
elk,rank-1,593,gemini-3-flash-preview,6,35,1,snake,animals-gen,hills,"['Deers', 'NorthAmerican']",False,"['Farm', 'ReptileAmphibian']",True,elk,False,median
rabbit,rank-1,593,gemini-3-flash-preview,7,35,1,eel,animals-gen,hills,"['NorthAmerican', 'Pets', 'Rabbit', 'UsedForFur']",False,['Water'],True,rabbit,True,median
squirrel,rank-1,593,gemini-3-flash-preview,8,35,1,dolphin,animals-gen,hills,"['NorthAmerican', 'Rodents']",False,"['Insects', 'Water']",False,squirrel,False,median
chipmunk,rank-1,593,gemini-3-flash-preview,9,35,1,whale,animals-gen,hills,"['NorthAmerican', 'Rodents']",False,"['Fish', 'Water']",False,chipmunk,False,median
raccoon,rank-1,593,gemini-3-flash-preview,10,35,1,fish,animals-gen,hills,['NorthAmerican'],False,"['Fish', 'Water']",False,raccoon,True,median
skunk,rank-1,593,gemini-3-flash-preview,11,35,1,bird,animals-gen,hills,"['NorthAmerican', 'Weasels']",False,['Bird'],True,skunk,False,median
badger,rank-1,593,gemini-3-flash-preview,12,35,1,puma,animals-gen,hills,"['NorthAmerican', 'Weasels']",False,"['Feline', 'NorthAmerican']",True,badger,True,median
beaver,rank-1,593,gemini-3-flash-preview,13,35,1,dog,animals-gen,hills,"['NorthAmerican', 'Rodents', 'UsedForFur', 'Water']",False,"['Canine', 'Pets']",True,beaver,True,median
otter,rank-1,593,gemini-3-flash-preview,14,35,1,elephant,animals-gen,hills,"['Water', 'Weasels']",False,['African'],True,otter,False,median
seal,rank-1,593,gemini-3-flash-preview,15,35,1,giraffe,animals-gen,hills,"['Arctic', 'Water']",False,['African'],False,seal,True,median
whale,rank-1,593,gemini-3-flash-preview,16,35,1,okapi,animals-gen,hills,"['Fish', 'Water']",False,['African'],False,whale,True,median
dolphin,rank-1,593,gemini-3-flash-preview,17,35,1,gorilla,animals-gen,hills,"['Insects', 'Water']",False,"['African', 'Primates']",False,dolphin,False,median
shark,rank-1,593,gemini-3-flash-preview,18,35,1,chimpanzee,animals-gen,hills,"['Fish', 'Water']",False,"['African', 'Primates']",False,shark,False,median
octopus,rank-1,593,gemini-3-flash-preview,19,35,1,bonobo,animals-gen,hills,['Water'],False,['Primates'],False,octopus,True,median
crab,rank-1,593,gemini-3-flash-preview,20,35,1,snowleopard,animals-gen,hills,['Water'],False,['Feline'],True,crab,True,median
lobster,rank-1,593,gemini-3-flash-preview,21,35,1,cheetah,animals-gen,hills,['Water'],False,"['African', 'Feline']",False,lobster,False,median
fish,rank-1,593,gemini-3-flash-preview,22,35,1,sloth,animals-gen,hills,"['Fish', 'Water']",False,['Jungle'],True,fish,False,median
penguin,rank-1,593,gemini-3-flash-preview,23,35,1,wolf,animals-gen,hills,"['Arctic', 'Bird', 'Water']",False,"['Canine', 'NorthAmerican']",True,penguin,True,median
ostrich,rank-1,593,gemini-3-flash-preview,24,35,1,fox,animals-gen,hills,"['African', 'Bird']",False,"['Canine', 'NorthAmerican', 'UsedForFur']",False,ostrich,True,median
zebra,rank-1,593,gemini-3-flash-preview,25,35,1,possum,animals-gen,hills,['African'],False,['Australian'],True,zebra,True,median
giraffe,rank-1,593,gemini-3-flash-preview,26,35,1,raccoon,animals-gen,hills,['African'],False,['NorthAmerican'],True,giraffe,False,median
elephant,rank-1,593,gemini-3-flash-preview,27,35,1,squirrel,animals-gen,hills,['African'],False,"['NorthAmerican', 'Rodents']",False,elephant,False,median
lion,rank-1,593,gemini-3-flash-preview,28,35,1,groundhog,animals-gen,hills,"['African', 'Feline']",False,"['Rodents', 'Weasels']",False,lion,False,median
tiger,rank-1,593,gemini-3-flash-preview,29,35,1,badger,animals-gen,hills,"['African', 'Feline']",False,"['NorthAmerican', 'Weasels']",False,tiger,False,median
leopard,rank-1,593,gemini-3-flash-preview,30,35,1,chipmunk,animals-gen,hills,"['African', 'Feline']",False,"['NorthAmerican', 'Rodents']",False,leopard,False,median
cheetah,rank-1,593,gemini-3-flash-preview,31,35,1,rabbit,animals-gen,hills,"['African', 'Feline']",False,"['NorthAmerican', 'Pets', 'Rabbit', 'UsedForFur']",False,cheetah,False,median
monkey,rank-1,593,gemini-3-flash-preview,32,35,1,deer,animals-gen,hills,"['African', 'Primates']",False,"['Deers', 'NorthAmerican']",False,monkey,True,median
gorilla,rank-1,593,gemini-3-flash-preview,33,35,1,swan,animals-gen,hills,"['African', 'Primates']",False,['Bird'],True,gorilla,False,median
chimpanzee,rank-1,593,gemini-3-flash-preview,34,35,1,seal,animals-gen,hills,"['African', 'Primates']",False,"['Arctic', 'Water']",True,chimpanzee,False,median
snake,rank-1,593,gemini-3-flash-preview,35,35,1,sealion,animals-gen,hills,"['Farm', 'ReptileAmphibian']",True,['Water'],False,snake,True,median
bear,rank-1,999,gemini-3-flash-preview,1,26,1,bear,animals-gen,hills,['NorthAmerican'],True,['NorthAmerican'],True,bear,False,median
wolf,rank-1,999,gemini-3-flash-preview,2,26,1,dog,animals-gen,hills,"['Canine', 'NorthAmerican']",False,"['Canine', 'Pets']",True,wolf,True,median
fox,rank-1,999,gemini-3-flash-preview,3,26,1,cat,animals-gen,hills,"['Canine', 'NorthAmerican', 'UsedForFur']",False,['Pets'],False,fox,True,median
deer,rank-1,999,gemini-3-flash-preview,4,26,1,frog,animals-gen,hills,"['Deers', 'NorthAmerican']",False,"['ReptileAmphibian', 'Water']",True,deer,True,median
moose,rank-1,999,gemini-3-flash-preview,5,26,1,monkey,animals-gen,hills,"['Deers', 'NorthAmerican']",False,"['African', 'Primates']",True,moose,False,median
elk,rank-1,999,gemini-3-flash-preview,6,26,1,lion,animals-gen,hills,"['Deers', 'NorthAmerican']",False,"['African', 'Feline']",False,elk,False,median
rabbit,rank-1,999,gemini-3-flash-preview,7,26,1,tiger,animals-gen,hills,"['NorthAmerican', 'Pets', 'Rabbit', 'UsedForFur']",False,"['African', 'Feline']",False,rabbit,True,median
squirrel,rank-1,999,gemini-3-flash-preview,8,26,1,rabbit,animals-gen,hills,"['NorthAmerican', 'Rodents']",False,"['NorthAmerican', 'Pets', 'Rabbit', 'UsedForFur']",True,squirrel,False,median
chipmunk,rank-1,999,gemini-3-flash-preview,9,26,1,squirrel,animals-gen,hills,"['NorthAmerican', 'Rodents']",False,"['NorthAmerican', 'Rodents']",False,chipmunk,False,median
raccoon,rank-1,999,gemini-3-flash-preview,10,26,1,seal,animals-gen,hills,['NorthAmerican'],False,"['Arctic', 'Water']",True,raccoon,True,median
skunk,rank-1,999,gemini-3-flash-preview,11,26,1,dolphin,animals-gen,hills,"['NorthAmerican', 'Weasels']",False,"['Insects', 'Water']",False,skunk,False,median
possum,rank-1,999,gemini-3-flash-preview,12,26,1,elephant,animals-gen,hills,['Australian'],True,['African'],True,possum,True,median
bat,rank-1,999,gemini-3-flash-preview,13,26,1,camel,animals-gen,hills,['Insectivores'],True,"['African', 'BeastsOfBurden']",False,bat,True,median
owl,rank-1,999,gemini-3-flash-preview,14,26,1,horse,animals-gen,hills,['Bird'],True,"['BeastsOfBurden', 'Farm']",False,owl,True,median
eagle,rank-1,999,gemini-3-flash-preview,15,26,1,donkey,animals-gen,hills,['Bird'],False,"['BeastsOfBurden', 'Farm']",False,eagle,True,median
hawk,rank-1,999,gemini-3-flash-preview,16,26,1,pig,animals-gen,hills,['Bird'],False,['Farm'],False,hawk,False,median
falcon,rank-1,999,gemini-3-flash-preview,17,26,1,lamb,animals-gen,hills,['Bird'],False,['Farm'],False,falcon,False,median
vulture,rank-1,999,gemini-3-flash-preview,18,26,1,sheep,animals-gen,hills,['Bird'],False,['Farm'],False,vulture,True,median
hyena,rank-1,999,gemini-3-flash-preview,19,26,1,goat,animals-gen,hills,"['African', 'Canine']",True,['Farm'],False,hyena,True,median
lion,rank-1,999,gemini-3-flash-preview,20,26,1,bird,animals-gen,hills,"['African', 'Feline']",False,['Bird'],True,lion,True,median
tiger,rank-1,999,gemini-3-flash-preview,21,26,1,snake,animals-gen,hills,"['African', 'Feline']",False,"['Farm', 'ReptileAmphibian']",True,tiger,False,median
leopard,rank-1,999,gemini-3-flash-preview,22,26,1,raccoon,animals-gen,hills,"['African', 'Feline']",False,['NorthAmerican'],True,leopard,False,median
cheetah,rank-1,999,gemini-3-flash-preview,23,26,1,ostrich,animals-gen,hills,"['African', 'Feline']",False,"['African', 'Bird']",True,cheetah,False,median
zebra,rank-1,999,gemini-3-flash-preview,24,26,1,hamster,animals-gen,hills,['African'],False,"['Pets', 'Rodents']",True,zebra,False,median
giraffe,rank-1,999,gemini-3-flash-preview,25,26,1,guineapig,animals-gen,hills,['African'],False,"['Pets', 'Rodents']",False,giraffe,False,median
elephant,rank-1,999,gemini-3-flash-preview,26,26,1,whale,animals-gen,hills,['African'],False,"['Fish', 'Water']",True,elephant,False,median
dog,rank-1,379,gemini-3-flash-preview,1,32,1,dog,animals-gen,hills,"['Canine', 'Pets']",True,"['Canine', 'Pets']",True,dog,False,median
cat,rank-1,379,gemini-3-flash-preview,2,32,1,cat,animals-gen,hills,['Pets'],False,['Pets'],False,cat,False,median
hamster,rank-1,379,gemini-3-flash-preview,3,32,1,tiger,animals-gen,hills,"['Pets', 'Rodents']",False,"['African', 'Feline']",True,hamster,False,median
rabbit,rank-1,379,gemini-3-flash-preview,4,32,1,lion,animals-gen,hills,"['NorthAmerican', 'Pets', 'Rabbit', 'UsedForFur']",False,"['African', 'Feline']",False,rabbit,False,median
guinea_pig,rank-1,379,gemini-3-flash-preview,5,32,1,wolf,animals-gen,hills,"['Pets', 'Rodents']",False,"['Canine', 'NorthAmerican']",True,guinea pig,True,median
mouse,rank-1,379,gemini-3-flash-preview,6,32,1,bear,animals-gen,hills,"['Bird', 'Rodents']",False,['NorthAmerican'],False,mouse,True,median
rat,rank-1,379,gemini-3-flash-preview,7,32,1,turtle,animals-gen,hills,['Rodents'],False,"['ReptileAmphibian', 'Water']",True,rat,False,median
horse,rank-1,379,gemini-3-flash-preview,8,32,1,monkey,animals-gen,hills,"['BeastsOfBurden', 'Farm']",True,"['African', 'Primates']",True,horse,True,median
cow,rank-1,379,gemini-3-flash-preview,9,32,1,giraffe,animals-gen,hills,"['Bovine', 'Farm']",False,['African'],False,cow,False,median
pig,rank-1,379,gemini-3-flash-preview,10,32,1,hippopotamus,animals-gen,hills,['Farm'],False,['African'],False,pig,False,median
sheep,rank-1,379,gemini-3-flash-preview,11,32,1,panda,animals-gen,hills,['Farm'],False,['Asian'],True,sheep,False,median
goat,rank-1,379,gemini-3-flash-preview,12,32,1,greatwhiteshark,animals-gen,hills,['Farm'],False,['Fish'],True,goat,False,median
chicken,rank-1,379,gemini-3-flash-preview,13,32,1,polarbear,animals-gen,hills,"['Bird', 'Farm']",False,['Arctic'],True,chicken,True,median
duck,rank-1,379,gemini-3-flash-preview,14,32,1,elephant,animals-gen,hills,['Bird'],False,['African'],True,duck,False,median
goose,rank-1,379,gemini-3-flash-preview,15,32,1,platypus,animals-gen,hills,['Water'],True,"['Australian', 'Water']",True,goose,False,median
deer,rank-1,379,gemini-3-flash-preview,16,32,1,bunny,animals-gen,hills,"['Deers', 'NorthAmerican']",True,['Rabbit'],True,deer,True,median
bear,rank-1,379,gemini-3-flash-preview,17,32,1,snake,animals-gen,hills,['NorthAmerican'],False,"['Farm', 'ReptileAmphibian']",True,bear,True,median
wolf,rank-1,379,gemini-3-flash-preview,18,32,1,stingray,animals-gen,hills,"['Canine', 'NorthAmerican']",False,['Water'],True,wolf,True,median
fox,rank-1,379,gemini-3-flash-preview,19,32,1,jellyfish,animals-gen,hills,"['Canine', 'NorthAmerican', 'UsedForFur']",False,['Water'],False,fox,True,median
squirrel,rank-1,379,gemini-3-flash-preview,20,32,1,cheetah,animals-gen,hills,"['NorthAmerican', 'Rodents']",False,"['African', 'Feline']",True,squirrel,True,median
lion,rank-1,379,gemini-3-flash-preview,21,32,1,leopard,animals-gen,hills,"['African', 'Feline']",True,"['African', 'Feline']",False,lion,True,median
tiger,rank-1,379,gemini-3-flash-preview,22,32,1,meerkat,animals-gen,hills,"['African', 'Feline']",False,['African'],False,tiger,False,median
elephant,rank-1,379,gemini-3-flash-preview,23,32,1,eagle,animals-gen,hills,['African'],False,['Bird'],True,elephant,True,median
giraffe,rank-1,379,gemini-3-flash-preview,24,32,1,penguin,animals-gen,hills,['African'],False,"['Arctic', 'Bird', 'Water']",False,giraffe,False,median
zebra,rank-1,379,gemini-3-flash-preview,25,32,1,mouse,animals-gen,hills,['African'],False,"['Bird', 'Rodents']",False,zebra,False,median
monkey,rank-1,379,gemini-3-flash-preview,26,32,1,rat,animals-gen,hills,"['African', 'Primates']",False,['Rodents'],False,monkey,True,median
gorilla,rank-1,379,gemini-3-flash-preview,27,32,1,toucan,animals-gen,hills,"['African', 'Primates']",False,['Bird'],True,gorilla,False,median
whale,rank-1,379,gemini-3-flash-preview,28,32,1,pelican,animals-gen,hills,"['Fish', 'Water']",True,['Bird'],False,whale,True,median
dolphin,rank-1,379,gemini-3-flash-preview,29,32,1,dolphin,animals-gen,hills,"['Insects', 'Water']",False,"['Insects', 'Water']",True,dolphin,False,median
shark,rank-1,379,gemini-3-flash-preview,30,32,1,seamonkey,animals-gen,hills,"['Fish', 'Water']",False,['Water'],False,shark,False,median
snake,rank-1,379,gemini-3-flash-preview,31,32,1,whale,animals-gen,hills,"['Farm', 'ReptileAmphibian']",True,"['Fish', 'Water']",False,snake,True,median
turtle,rank-1,379,gemini-3-flash-preview,32,32,1,eel,animals-gen,hills,"['ReptileAmphibian', 'Water']",False,['Water'],False,turtle,True,median
cat,rank-1,690,gemini-3-flash-preview,1,14,1,cat,animals-gen,hills,['Pets'],True,['Pets'],True,cat,False,median
dog,rank-1,690,gemini-3-flash-preview,2,14,1,dog,animals-gen,hills,"['Canine', 'Pets']",False,"['Canine', 'Pets']",False,dog,False,median
hamster,rank-1,690,gemini-3-flash-preview,3,14,1,bear,animals-gen,hills,"['Pets', 'Rodents']",False,['NorthAmerican'],True,hamster,True,median
rabbit,rank-1,690,gemini-3-flash-preview,4,14,1,rabbit,animals-gen,hills,"['NorthAmerican', 'Pets', 'Rabbit', 'UsedForFur']",False,"['NorthAmerican', 'Pets', 'Rabbit', 'UsedForFur']",False,rabbit,False,median
mouse,rank-1,690,gemini-3-flash-preview,5,14,1,elephant,animals-gen,hills,"['Bird', 'Rodents']",True,['African'],True,mouse,True,median
rat,rank-1,690,gemini-3-flash-preview,6,14,1,beaver,animals-gen,hills,['Rodents'],False,"['NorthAmerican', 'Rodents', 'UsedForFur', 'Water']",True,rat,False,median
squirrel,rank-1,690,gemini-3-flash-preview,7,14,1,cow,animals-gen,hills,"['NorthAmerican', 'Rodents']",False,"['Bovine', 'Farm']",True,squirrel,True,median
deer,rank-1,690,gemini-3-flash-preview,8,14,1,horse,animals-gen,hills,"['Deers', 'NorthAmerican']",False,"['BeastsOfBurden', 'Farm']",False,deer,False,median
moose,rank-1,690,gemini-3-flash-preview,9,14,1,fox,animals-gen,hills,"['Deers', 'NorthAmerican']",False,"['Canine', 'NorthAmerican', 'UsedForFur']",True,moose,False,median
bear,rank-1,690,gemini-3-flash-preview,10,14,1,wolf,animals-gen,hills,['NorthAmerican'],False,"['Canine', 'NorthAmerican']",False,bear,True,median
wolf,rank-1,690,gemini-3-flash-preview,11,14,1,mouse,animals-gen,hills,"['Canine', 'NorthAmerican']",False,"['Bird', 'Rodents']",True,wolf,False,median
fox,rank-1,690,gemini-3-flash-preview,12,14,1,lamb,animals-gen,hills,"['Canine', 'NorthAmerican', 'UsedForFur']",False,['Farm'],True,fox,True,median
lion,rank-1,690,gemini-3-flash-preview,13,14,1,kitten,animals-gen,hills,"['African', 'Feline']",True,['Pets'],True,lion,True,median
tiger,rank-1,690,gemini-3-flash-preview,14,14,1,sheep,animals-gen,hills,"['African', 'Feline']",False,['Farm'],True,tiger,False,median
dog,rank-1,598,gemini-3-flash-preview,1,35,1,dog,animals-gen,hills,"['Canine', 'Pets']",True,"['Canine', 'Pets']",True,dog,False,median
cat,rank-1,598,gemini-3-flash-preview,2,35,1,cat,animals-gen,hills,['Pets'],False,['Pets'],False,cat,False,median
